fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_336 001_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 7.917906543E-29 1.000000000E+20 1.045861028E+00 1.153441036E-12 1.389065343E-01 
001_336_SRH 001_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.644466776E-28 1.000000000E+20 1.051540865E+00 1.099963365E-12 1.557348511E-01 
002_336 002_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.289409877E-28 1.000000000E+20 1.047398227E+00 1.663539778E-12 1.435234917E-01 
002_336_SRH 002_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 5.273728640E-28 1.000000000E+20 1.051413312E+00 1.610476907E-12 1.554005070E-01 
003_336 003_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.747919872E-28 1.000000000E+20 1.048423237E+00 2.407944750E-12 1.466226570E-01 
003_336_SRH 003_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.513581806E-28 1.000000000E+20 1.051227345E+00 2.355197063E-12 1.549118488E-01 
004_336 004_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.842438993E-32 1.000000000E+20 1.049016906E+00 3.490998914E-12 1.484623756E-01 
004_336_SRH 004_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.205153670E-28 1.000000000E+20 1.050957059E+00 3.438494685E-12 1.541990746E-01 
005_336 005_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.092366061E-28 1.000000000E+20 1.049233654E+00 5.060156949E-12 1.492179047E-01 
005_336_SRH 005_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.074096248E-28 1.000000000E+20 1.050566013E+00 5.007850505E-12 1.531624344E-01 
006_336 006_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.120434645E-27 1.000000000E+20 1.049094979E+00 7.320124472E-12 1.489633725E-01 
006_336_SRH 006_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.113510745E-27 1.000000000E+20 1.050004020E+00 7.267993641E-12 1.516612178E-01 
007_336 007_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.025084045E-28 1.000000000E+20 1.048587841E+00 1.054777475E-11 1.476645965E-01 
007_336_SRH 007_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 6.020704637E-28 1.000000000E+20 1.049204161E+00 1.049581890E-11 1.495008324E-01 
008_336 008_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.228583527E-27 1.000000000E+20 1.047666712E+00 1.510355387E-11 1.451768260E-01 
008_336_SRH 008_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.239975567E-27 1.000000000E+20 1.048081701E+00 1.505179288E-11 1.464202782E-01 
009_336 009_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.204522762E-27 1.000000000E+20 1.046261183E+00 2.143113907E-11 1.412493109E-01 
009_336_SRH 009_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.202986004E-27 1.000000000E+20 1.046538312E+00 2.137961276E-11 1.420862353E-01 
010_336 010_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.454849886E-27 1.000000000E+20 1.044294286E+00 3.003357040E-11 1.355482267E-01 
010_336_SRH 010_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 8.478787659E-27 1.000000000E+20 1.044477447E+00 2.998233814E-11 1.361070446E-01 
011_336 011_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.412149147E-27 1.000000000E+20 1.041719114E+00 4.141665160E-11 1.277215526E-01 
011_336_SRH 011_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.690018141E-26 1.000000000E+20 1.041838616E+00 4.136579094E-11 1.280905863E-01 
012_336 012_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.695947512E-26 1.000000000E+20 1.038579026E+00 5.600941950E-11 1.175403026E-01 
012_336_SRH 012_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 1.435120819E-31 1.000000000E+20 1.038655819E+00 5.595902470E-11 1.177803120E-01 
013_336 013_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.813634391E-27 1.000000000E+20 1.035082910E+00 7.411260385E-11 1.051442210E-01 
013_336_SRH 013_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 4.823298300E-27 1.000000000E+20 1.035131522E+00 7.406278473E-11 1.052971951E-01 
014_336 014_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.392138098E-26 1.000000000E+20 1.031656504E+00 9.596476633E-11 9.135733346E-02 
014_336_SRH 014_336_srh.dat 336 34.507 1.000000000E+00 0.000000000E+00 2.595566371E-32 1.000000000E+20 1.031687024E+00 9.591564845E-11 9.145257285E-02 
015_336 015_336.dat 336 34.507 1.000000000E+00 0.000000000E+00 3.381611284E-26 1.000000000E+20 1.028897465E+00 1.219835018E-10 7.787081806E-02 
