fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.988806433E-15 1.000000000E+20 1.231619043E+00 9.034841261E-16 4.270371350E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.349073010E-15 1.000000000E+20 1.238013473E+00 8.951691974E-16 6.086946784E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.613915727E-15 1.000000000E+20 1.233502696E+00 1.321959457E-15 4.734704656E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.975059657E-15 1.000000000E+20 1.238067306E+00 1.313873781E-15 6.102333696E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.525739914E-15 1.000000000E+20 1.234919632E+00 1.936272972E-15 5.118944525E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.888065805E-15 1.000000000E+20 1.238145763E+00 1.928385703E-15 6.124862343E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.851856113E-15 1.000000000E+20 1.235997904E+00 2.837946514E-15 5.430614724E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.215815969E-15 1.000000000E+20 1.238259802E+00 2.830234012E-15 6.157809146E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.772334807E-15 1.000000000E+20 1.236848099E+00 4.161239048E-15 5.686206284E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 6.138589676E-15 1.000000000E+20 1.238424843E+00 4.153689816E-15 6.205911678E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.536737399E-15 1.000000000E+20 1.237566859E+00 6.103066332E-15 5.906791454E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.906234001E-15 1.000000000E+20 1.238662218E+00 6.095684738E-15 6.275973702E-03 
