N_Fe N_B T d n_FeB n_FeB_SRH
1.300000E+10 1.000E+16 290 1.800E-4 1.207026970E+00 1.213165189E+00
2.471000E+10 1.000E+16 290 1.800E-4 1.209779220E+00 1.213355463E+00
4.696000E+10 1.000E+16 290 1.800E-4 1.211687948E+00 1.213710918E+00
8.927000E+10 1.000E+16 290 1.800E-4 1.213255870E+00 1.214392504E+00
1.697000E+11 1.000E+16 290 1.800E-4 1.214950942E+00 1.215594973E+00
3.225000E+11 1.000E+16 290 1.800E-4 1.217265165E+00 1.217643535E+00
6.130000E+11 1.000E+16 290 1.800E-4 1.220694381E+00 1.220928782E+00
1.165000E+12 1.000E+16 290 1.800E-4 1.225649984E+00 1.225806689E+00
2.214000E+12 1.000E+16 290 1.800E-4 1.232252131E+00 1.232364560E+00
4.209000E+12 1.000E+16 290 1.800E-4 1.240273767E+00 1.240358103E+00
8.000000E+12 1.000E+16 290 1.800E-4 1.249346444E+00 1.249410728E+00
