fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_320 001_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.763798876E-14 1.000000000E+20 1.204679383E+00 4.942327244E-15 2.786051505E-04 
001_320_SRH 001_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.965592428E-14 1.000000000E+20 1.212631003E+00 4.811804545E-15 3.932538158E-04 
003_320 003_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 5.004881277E-14 1.000000000E+20 1.208919608E+00 1.049192911E-14 3.327218269E-04 
003_320_SRH 003_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.208930639E-14 1.000000000E+20 1.212760253E+00 1.036304805E-14 3.957050030E-04 
004_320 004_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.939244951E-14 1.000000000E+20 1.210221698E+00 1.533439485E-14 3.524277347E-04 
004_320_SRH 004_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 6.145235457E-14 1.000000000E+20 1.212871796E+00 1.520623094E-14 3.978379692E-04 
008_320 008_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.769199197E-13 1.000000000E+20 1.213480226E+00 7.047583916E-14 4.101372054E-04 
008_320_SRH 008_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.691845293E-13 1.000000000E+20 1.214068234E+00 7.035202390E-14 4.217612806E-04 
009_320 009_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.901209916E-13 1.000000000E+20 1.214317466E+00 1.032037361E-13 4.272817279E-04 
009_320_SRH 009_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.824947660E-13 1.000000000E+20 1.214720904E+00 1.030819805E-13 4.356533902E-04 
011_320 011_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 7.481200813E-13 1.000000000E+20 1.216594406E+00 2.210008343E-13 4.792874395E-04 
011_320_SRH 011_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 7.408262893E-13 1.000000000E+20 1.216785991E+00 2.208854064E-13 4.838724559E-04 
013_320 013_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.332952050E-12 1.000000000E+20 1.220062086E+00 4.720781829E-13 5.754895046E-04 
013_320_SRH 013_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 1.326151296E-12 1.000000000E+20 1.220155899E+00 4.719727506E-13 5.782994188E-04 
015_320 015_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.168421141E-12 1.000000000E+20 1.224819070E+00 1.006896697E-12 7.473572566E-04 
015_320_SRH 015_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.162189570E-12 1.000000000E+20 1.224868395E+00 1.006804793E-12 7.493388327E-04 
016_320 016_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.683232606E-12 1.000000000E+20 1.227581686E+00 1.470891617E-12 8.714943641E-04 
016_320_SRH 016_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 2.677263910E-12 1.000000000E+20 1.227619003E+00 1.470807640E-12 8.732404852E-04 
017_320 017_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.273339429E-12 1.000000000E+20 1.230522857E+00 2.150026828E-12 1.024700020E-03 
017_320_SRH 017_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.267596005E-12 1.000000000E+20 1.230552055E+00 2.149951759E-12 1.026274150E-03 
018_320 018_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.956257939E-12 1.000000000E+20 1.233601078E+00 3.145300918E-12 1.208219245E-03 
018_320_SRH 018_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 3.950695162E-12 1.000000000E+20 1.233624675E+00 3.145236269E-12 1.209659061E-03 
019_320 019_320.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.755437194E-12 1.000000000E+20 1.236801466E+00 4.605413401E-12 1.422629273E-03 
019_320_SRH 019_320_srh.dat 320 36.232 1.000000000E+00 0.000000000E+00 4.750012503E-12 1.000000000E+20 1.236821074E+00 4.605361707E-12 1.423955015E-03 
