N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 4.500E+15 305 2.100E-4 1.202482107E+00 1.208101033E+00
2.154000E+10 4.500E+15 305 2.100E-4 1.205417119E+00 1.208206080E+00
3.162000E+10 4.500E+15 305 2.100E-4 1.206352880E+00 1.208296983E+00
1.468000E+11 4.500E+15 305 2.100E-4 1.208839775E+00 1.209287757E+00
2.154000E+11 4.500E+15 305 2.100E-4 1.209528615E+00 1.209840486E+00
4.642000E+11 4.500E+15 305 2.100E-4 1.211491738E+00 1.211646994E+00
1.000000E+12 4.500E+15 305 2.100E-4 1.214703982E+00 1.214786767E+00
2.154000E+12 4.500E+15 305 2.100E-4 1.219542951E+00 1.219592836E+00
3.162000E+12 4.500E+15 305 2.100E-4 1.222582847E+00 1.222623143E+00
4.642000E+12 4.500E+15 305 2.100E-4 1.226004475E+00 1.226038073E+00
6.813000E+12 4.500E+15 305 2.100E-4 1.229762225E+00 1.229790754E+00
1.000000E+13 4.500E+15 305 2.100E-4 1.233834081E+00 1.233858693E+00
