N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 4.500E+15 305 2.100E-4 1.223364364E+00 1.228244587E+00
2.154000E+10 4.500E+15 305 2.100E-4 1.226118516E+00 1.228494704E+00
3.162000E+10 4.500E+15 305 2.100E-4 1.227062750E+00 1.228708178E+00
1.468000E+11 4.500E+15 305 2.100E-4 1.230497987E+00 1.230871584E+00
2.154000E+11 4.500E+15 305 2.100E-4 1.231706242E+00 1.231965898E+00
4.642000E+11 4.500E+15 305 2.100E-4 1.234991821E+00 1.235121135E+00
1.000000E+12 4.500E+15 305 2.100E-4 1.239546138E+00 1.239615643E+00
2.154000E+12 4.500E+15 305 2.100E-4 1.245272263E+00 1.245314268E+00
3.162000E+12 4.500E+15 305 2.100E-4 1.248536499E+00 1.248570726E+00
4.642000E+12 4.500E+15 305 2.100E-4 1.252049467E+00 1.252078088E+00
6.813000E+12 4.500E+15 305 2.100E-4 1.255797653E+00 1.255822034E+00
1.000000E+13 4.500E+15 305 2.100E-4 1.259772256E+00 1.259793268E+00
