N_Fe N_B T d n_Fe n_Fe_SRH
1.300000E+10 5.623E+15 290 1.800E-4 1.229498844E+00 1.235284494E+00
2.471000E+10 5.623E+15 290 1.800E-4 1.232055285E+00 1.235405033E+00
4.696000E+10 5.623E+15 290 1.800E-4 1.233753485E+00 1.235631603E+00
8.927000E+10 5.623E+15 290 1.800E-4 1.235015807E+00 1.236053951E+00
1.697000E+11 5.623E+15 290 1.800E-4 1.236253276E+00 1.236828822E+00
3.225000E+11 5.623E+15 290 1.800E-4 1.237885628E+00 1.238211576E+00
6.130000E+11 5.623E+15 290 1.800E-4 1.240377478E+00 1.240570075E+00
1.165000E+12 5.623E+15 290 1.800E-4 1.244208370E+00 1.244329634E+00
2.214000E+12 5.623E+15 290 1.800E-4 1.249717876E+00 1.249800055E+00
4.209000E+12 5.623E+15 290 1.800E-4 1.256894742E+00 1.256953978E+00
8.000000E+12 5.623E+15 290 1.800E-4 1.265361952E+00 1.265406093E+00
