fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_315 001_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.457159539E-14 1.000000000E+20 1.147905876E+00 7.129665548E-15 2.476777385E-03 
001_315_SRH 001_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.099992515E-14 1.000000000E+20 1.149559655E+00 7.053666759E-15 2.869583065E-03 
002_315 002_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 6.962862819E-14 1.000000000E+20 1.149688759E+00 2.234780706E-14 2.723977930E-03 
002_315_SRH 002_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 6.606485584E-14 1.000000000E+20 1.150221492E+00 2.227235489E-14 2.860869451E-03 
003_315 003_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.091035026E-13 1.000000000E+20 1.152048213E+00 7.019378255E-14 2.794054885E-03 
003_315_SRH 003_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.055642475E-13 1.000000000E+20 1.152220662E+00 7.011950035E-14 2.838800391E-03 
004_315 004_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 6.222810349E-13 1.000000000E+20 1.157661873E+00 2.192369499E-13 2.801819734E-03 
004_315_SRH 004_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 6.188135881E-13 1.000000000E+20 1.157720125E+00 2.191654972E-13 2.816315438E-03 
005_315 005_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.706979701E-12 1.000000000E+20 1.169442912E+00 6.775698727E-13 3.024292182E-03 
005_315_SRH 005_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.703693014E-12 1.000000000E+20 1.169465526E+00 6.775033907E-13 3.029543658E-03 
006_315 006_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.920936499E-12 1.000000000E+20 1.184414907E+00 2.087103574E-12 4.218905218E-03 
006_315_SRH 006_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.917968508E-12 1.000000000E+20 1.184426164E+00 2.087041920E-12 4.221733420E-03 
007_315 007_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 7.361635828E-12 1.000000000E+20 1.195757699E+00 6.481486347E-12 6.857892254E-03 
007_315_SRH 007_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 7.358981946E-12 1.000000000E+20 1.195764376E+00 6.481427740E-12 6.860004139E-03 
