N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.778E+15 325 2.400E-4 1.010676116E+00 1.011721564E+00
1.468000E+10 1.778E+15 325 2.400E-4 1.010962743E+00 1.011697707E+00
2.154000E+10 1.778E+15 325 2.400E-4 1.011151889E+00 1.011663772E+00
3.162000E+10 1.778E+15 325 2.400E-4 1.011262038E+00 1.011616224E+00
4.642000E+10 1.778E+15 325 2.400E-4 1.011307096E+00 1.011551107E+00
6.813000E+10 1.778E+15 325 2.400E-4 1.011297297E+00 1.011464993E+00
1.000000E+11 1.778E+15 325 2.400E-4 1.011242051E+00 1.011357245E+00
1.468000E+11 1.778E+15 325 2.400E-4 1.011155121E+00 1.011234418E+00
2.154000E+11 1.778E+15 325 2.400E-4 1.011062499E+00 1.011117419E+00
3.162000E+11 1.778E+15 325 2.400E-4 1.011012113E+00 1.011050627E+00
4.642000E+11 1.778E+15 325 2.400E-4 1.011081379E+00 1.011108991E+00
6.813000E+11 1.778E+15 325 2.400E-4 1.011375304E+00 1.011395786E+00
1.000000E+12 1.778E+15 325 2.400E-4 1.012009401E+00 1.012025306E+00
1.468000E+12 1.778E+15 325 2.400E-4 1.048691300E+00 1.048678426E+00
2.154000E+12 1.778E+15 325 2.400E-4 1.078201941E+00 1.078201065E+00
3.162000E+12 1.778E+15 325 2.400E-4 1.100722694E+00 1.100727476E+00
4.642000E+12 1.778E+15 325 2.400E-4 1.118344537E+00 1.118351456E+00
6.813000E+12 1.778E+15 325 2.400E-4 1.132697557E+00 1.132704902E+00
1.000000E+13 1.778E+15 325 2.400E-4 1.144690078E+00 1.144697129E+00
