fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
002_314 002_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 1.314649680E-14 1.000000000E+20 1.214302190E+00 2.725259736E-15 3.440727071E-04 
002_314_SRH 002_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 9.413127446E-15 1.000000000E+20 1.221825724E+00 2.666920344E-15 4.808192189E-04 
005_314 005_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 3.257152911E-14 1.000000000E+20 1.219891448E+00 8.477530430E-15 4.398501839E-04 
005_314_SRH 005_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.889305043E-14 1.000000000E+20 1.222407665E+00 8.421094933E-15 4.949836758E-04 
006_314 006_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 4.522500748E-14 1.000000000E+20 1.221056701E+00 1.240429739E-14 4.646492307E-04 
006_314_SRH 006_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 4.158179149E-14 1.000000000E+20 1.222789533E+00 1.234868212E-14 5.045529827E-04 
008_314 008_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 8.729454398E-14 1.000000000E+20 1.223255330E+00 2.657462653E-14 5.172869295E-04 
008_314_SRH 008_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 8.376604838E-14 1.000000000E+20 1.224074374E+00 2.652142154E-14 5.384214155E-04 
011_314 011_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.158001949E-13 1.000000000E+20 1.227846809E+00 8.317116452E-14 6.544971739E-04 
011_314_SRH 011_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.125943814E-13 1.000000000E+20 1.228119655E+00 8.312482499E-14 6.637940249E-04 
012_314 012_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.805017568E-13 1.000000000E+20 1.230004555E+00 1.215689682E-13 7.331933555E-04 
012_314_SRH 012_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 2.774391043E-13 1.000000000E+20 1.230198114E+00 1.215260006E-13 7.406967885E-04 
015_314 015_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 5.442120993E-13 1.000000000E+20 1.238304061E+00 3.799177618E-13 1.135848157E-03 
015_314_SRH 015_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 5.415713864E-13 1.000000000E+20 1.238385177E+00 3.798883990E-13 1.140620386E-03 
017_314 017_314.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.939412971E-13 1.000000000E+20 1.244967521E+00 8.148265166E-13 1.572048877E-03 
017_314_SRH 017_314_srh.dat 314 36.924 1.000000000E+00 0.000000000E+00 7.914939159E-13 1.000000000E+20 1.245021063E+00 8.148110115E-13 1.575950789E-03 
