N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 335 2.300E-4 1.170610073E+00 1.184074450E+00
1.468000E+10 1.000E+16 335 2.300E-4 1.175557095E+00 1.184929662E+00
2.154000E+10 1.000E+16 335 2.300E-4 1.179681174E+00 1.186160179E+00
3.162000E+10 1.000E+16 335 2.300E-4 1.183456049E+00 1.187914640E+00
4.642000E+10 1.000E+16 335 2.300E-4 1.187323485E+00 1.190383647E+00
6.813000E+10 1.000E+16 335 2.300E-4 1.191695902E+00 1.193794163E+00
1.000000E+11 1.000E+16 335 2.300E-4 1.196943796E+00 1.198383592E+00
1.468000E+11 1.000E+16 335 2.300E-4 1.203350488E+00 1.204341342E+00
2.154000E+11 1.000E+16 335 2.300E-4 1.211027928E+00 1.211713826E+00
3.162000E+11 1.000E+16 335 2.300E-4 1.219818978E+00 1.220298148E+00
4.642000E+11 1.000E+16 335 2.300E-4 1.229258224E+00 1.229597014E+00
6.813000E+11 1.000E+16 335 2.300E-4 1.238677642E+00 1.238920224E+00
1.000000E+12 1.000E+16 335 2.300E-4 1.247453027E+00 1.247628641E+00
1.468000E+12 1.000E+16 335 2.300E-4 1.255234904E+00 1.255363193E+00
2.154000E+12 1.000E+16 335 2.300E-4 1.261991925E+00 1.262086508E+00
3.162000E+12 1.000E+16 335 2.300E-4 1.267880221E+00 1.267950860E+00
4.642000E+12 1.000E+16 335 2.300E-4 1.273094844E+00 1.273148569E+00
6.813000E+12 1.000E+16 335 2.300E-4 1.277801040E+00 1.277842818E+00
1.000000E+13 1.000E+16 335 2.300E-4 1.282129052E+00 1.282162311E+00
