N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 290 2.300E-4 1.231089612E+00 1.240912538E+00
1.468000E+10 1.000E+16 290 2.300E-4 1.233635677E+00 1.240998752E+00
2.154000E+10 1.000E+16 290 2.300E-4 1.235706074E+00 1.241124419E+00
3.162000E+10 1.000E+16 290 2.300E-4 1.237380048E+00 1.241307192E+00
4.642000E+10 1.000E+16 290 2.300E-4 1.238756553E+00 1.241572044E+00
6.813000E+10 1.000E+16 290 2.300E-4 1.239947626E+00 1.241953735E+00
1.000000E+11 1.000E+16 290 2.300E-4 1.241071934E+00 1.242499544E+00
1.468000E+11 1.000E+16 290 2.300E-4 1.242251833E+00 1.243271630E+00
2.154000E+11 1.000E+16 290 2.300E-4 1.243612784E+00 1.244347870E+00
3.162000E+11 1.000E+16 290 2.300E-4 1.245281843E+00 1.245819380E+00
4.642000E+11 1.000E+16 290 2.300E-4 1.247381689E+00 1.247782490E+00
6.813000E+11 1.000E+16 290 2.300E-4 1.250018039E+00 1.250323963E+00
1.000000E+12 1.000E+16 290 2.300E-4 1.253261632E+00 1.253501087E+00
1.468000E+12 1.000E+16 290 2.300E-4 1.257130942E+00 1.257322902E+00
2.154000E+12 1.000E+16 290 2.300E-4 1.261585891E+00 1.261742841E+00
3.162000E+12 1.000E+16 290 2.300E-4 1.266540377E+00 1.266670483E+00
4.642000E+12 1.000E+16 290 2.300E-4 1.271890039E+00 1.271998730E+00
6.813000E+12 1.000E+16 290 2.300E-4 1.277539241E+00 1.277630281E+00
1.000000E+13 1.000E+16 290 2.300E-4 1.283412307E+00 1.283488477E+00
