T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
330 001_330 35.134 4.295900E-1 7.545666E-1 7.652230E+1 2.480500E+1 3.551660E-1 6.984060E-1 1.000000E+0 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.778E+15
330 002_330 35.134 4.281850E-1 7.534015E-1 7.645910E+1 2.466530E+1 3.538180E-1 6.971192E-1 1.000000E+0 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.778E+15
330 003_330 35.134 4.262670E-1 7.517140E-1 7.637020E+1 2.447130E+1 3.519820E-1 6.952437E-1 1.000000E+0 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.778E+15
330 004_330 35.134 4.237090E-1 7.492842E-1 7.624840E+1 2.420720E+1 3.495210E-1 6.925809E-1 1.000000E+0 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.778E+15
330 005_330 35.134 4.203920E-1 7.458156E-1 7.608790E+1 2.385620E+1 3.463180E-1 6.888513E-1 1.000000E+0 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.778E+15
330 006_330 35.134 4.160740E-1 7.409237E-1 7.591490E+1 2.340290E+1 3.422950E-1 6.837075E-1 1.000000E+0 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.778E+15
330 007_330 35.134 4.109420E-1 7.341387E-1 7.569310E+1 2.283570E+1 3.374710E-1 6.766723E-1 1.000000E+0 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.778E+15
330 008_330 35.134 4.048850E-1 7.249392E-1 7.546090E+1 2.214900E+1 3.319240E-1 6.672929E-1 1.000000E+0 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.778E+15
330 009_330 35.134 3.982390E-1 7.128293E-1 7.519210E+1 2.134520E+1 3.258110E-1 6.551429E-1 1.000000E+0 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.778E+15
330 010_330 35.134 3.911790E-1 6.974632E-1 7.490270E+1 2.043590E+1 3.193650E-1 6.398917E-1 1.000000E+0 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.778E+15
330 011_330 35.134 3.839030E-1 6.787794E-1 7.460630E+1 1.944130E+1 3.127440E-1 6.216372E-1 1.000000E+0 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.778E+15
330 012_330 35.134 3.767040E-1 6.570609E-1 7.428990E+1 1.838800E+1 3.061820E-1 6.005595E-1 1.000000E+0 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 1.778E+15
330 013_330 35.134 3.697140E-1 6.328430E-1 7.395220E+1 1.730270E+1 2.997360E-1 5.772631E-1 1.000000E+0 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 1.778E+15
330 014_330 35.134 3.628000E-1 6.066774E-1 7.362270E+1 1.620450E+1 2.934280E-1 5.522503E-1 1.000000E+0 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 1.778E+15
330 015_330 35.134 3.559970E-1 5.788981E-1 7.327650E+1 1.510120E+1 2.871970E-1 5.258150E-1 1.000000E+0 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 1.778E+15
330 016_330 35.134 3.492270E-1 5.495536E-1 7.289860E+1 1.399060E+1 2.809470E-1 4.979807E-1 1.000000E+0 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 1.778E+15
330 017_330 35.134 3.422490E-1 5.185430E-1 7.250710E+1 1.286790E+1 2.745610E-1 4.686726E-1 1.000000E+0 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 1.778E+15
330 018_330 35.134 3.350310E-1 4.858362E-1 7.208320E+1 1.173300E+1 2.679390E-1 4.378969E-1 1.000000E+0 6.813000E+12 6.813000E+12 6.813000E+12 6.813000E+12 3.800E-4 1.778E+15
330 019_330 35.134 3.275630E-1 4.516243E-1 7.160940E+1 1.059360E+1 2.610840E-1 4.057533E-1 1.000000E+0 1.000000E+13 1.000000E+13 1.000000E+13 1.000000E+13 3.800E-4 1.778E+15
330 020_330 35.134 3.198160E-1 4.163198E-1 7.107880E+1 9.463800E+0 2.539160E-1 3.727157E-1 1.000000E+0 1.468000E+13 1.468000E+13 1.468000E+13 1.468000E+13 3.800E-4 1.778E+15
330 021_330 35.134 3.116640E-1 3.805021E-1 7.050700E+1 8.361300E+0 2.464550E-1 3.392649E-1 1.000000E+0 2.154000E+13 2.154000E+13 2.154000E+13 2.154000E+13 3.800E-4 1.778E+15
330 022_330 35.134 3.031690E-1 3.448169E-1 6.986640E+1 7.303700E+0 2.386430E-1 3.060507E-1 1.000000E+0 3.162000E+13 3.162000E+13 3.162000E+13 3.162000E+13 3.800E-4 1.778E+15
330 023_330 35.134 2.943190E-1 3.099093E-1 6.914330E+1 6.306700E+0 2.304980E-1 2.736119E-1 1.000000E+0 4.642000E+13 4.642000E+13 4.642000E+13 4.642000E+13 3.800E-4 1.778E+15
