N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 305 1.800E-4 1.078541265E+00 1.078306877E+00
1.468000E+10 1.000E+15 305 1.800E-4 1.079179333E+00 1.079008691E+00
2.154000E+10 1.000E+15 305 1.800E-4 1.080149578E+00 1.080028466E+00
3.162000E+10 1.000E+15 305 1.800E-4 1.081587661E+00 1.081503323E+00
4.642000E+10 1.000E+15 305 1.800E-4 1.083679580E+00 1.083621803E+00
6.813000E+10 1.000E+15 305 1.800E-4 1.086673535E+00 1.086634645E+00
1.000000E+11 1.000E+15 305 1.800E-4 1.090883677E+00 1.090858114E+00
1.468000E+11 1.000E+15 305 1.800E-4 1.096673349E+00 1.096657180E+00
2.154000E+11 1.000E+15 305 1.800E-4 1.104397817E+00 1.104388334E+00
3.162000E+11 1.000E+15 305 1.800E-4 1.114284011E+00 1.114279356E+00
4.642000E+11 1.000E+15 305 1.800E-4 1.126245911E+00 1.126244776E+00
6.813000E+11 1.000E+15 305 1.800E-4 1.139701570E+00 1.139702959E+00
1.000000E+12 1.000E+15 305 1.800E-4 1.153553581E+00 1.153556691E+00
1.468000E+12 1.000E+15 305 1.800E-4 1.166493635E+00 1.166497728E+00
2.154000E+12 1.000E+15 305 1.800E-4 1.177544762E+00 1.177549215E+00
3.162000E+12 1.000E+15 305 1.800E-4 1.186438958E+00 1.186443328E+00
4.642000E+12 1.000E+15 305 1.800E-4 1.193523019E+00 1.193527057E+00
6.813000E+12 1.000E+15 305 1.800E-4 1.199355700E+00 1.199359316E+00
1.000000E+13 1.000E+15 305 1.800E-4 1.204390396E+00 1.204393600E+00
