N_Fe N_B T d n_Fe n_Fe_SRH n_FeB n_FeB_SRH
2.154000E+10 1.778E+15 293 1.800E-4 1.208530678E+00 1.209568617E+00 1.197098869E+00 1.199118357E+00
3.162000E+10 1.778E+15 293 1.800E-4 1.208990986E+00 1.209708086E+00 1.197752827E+00 1.199164441E+00
4.642000E+10 1.778E+15 293 1.800E-4 1.209414675E+00 1.209909297E+00 1.198250710E+00 1.199231846E+00
6.813000E+10 1.778E+15 293 1.800E-4 1.209856207E+00 1.210197381E+00 1.198650556E+00 1.199330311E+00
1.000000E+11 1.778E+15 293 1.800E-4 1.210369729E+00 1.210605481E+00 1.199003354E+00 1.199473847E+00
1.468000E+11 1.778E+15 293 1.800E-4 1.211011621E+00 1.211175165E+00 1.199356409E+00 1.199682447E+00
2.154000E+11 1.778E+15 293 1.800E-4 1.211840746E+00 1.211954944E+00 1.199757525E+00 1.199984250E+00
3.162000E+11 1.778E+15 293 1.800E-4 1.212915268E+00 1.212995797E+00 1.200259478E+00 1.200418122E+00
4.642000E+11 1.778E+15 293 1.800E-4 1.214286185E+00 1.214343793E+00 1.200924192E+00 1.201036248E+00
6.813000E+11 1.778E+15 293 1.800E-4 1.215990327E+00 1.216032339E+00 1.201825701E+00 1.201905918E+00
1.000000E+12 1.778E+15 293 1.800E-4 1.218048071E+00 1.218079466E+00 1.203050400E+00 1.203108863E+00
1.468000E+12 1.778E+15 293 1.800E-4 1.220468744E+00 1.220492895E+00 1.204700115E+00 1.204744385E+00
2.154000E+12 1.778E+15 293 1.800E-4 1.223258356E+00 1.223277513E+00 1.206841743E+00 1.206875567E+00
3.162000E+12 1.778E+15 293 1.800E-4 1.226419185E+00 1.226434829E+00 1.209562838E+00 1.209589508E+00
4.642000E+12 1.778E+15 293 1.800E-4 1.229940162E+00 1.229953246E+00 1.212884867E+00 1.212906373E+00
6.813000E+12 1.778E+15 293 1.800E-4 1.233790158E+00 1.233801295E+00 1.216791224E+00 1.216809017E+00
1.000000E+13 1.778E+15 293 1.800E-4 1.237923197E+00 1.237932769E+00 1.221202080E+00 1.221217003E+00
1.000000E+10 1.778E+15 336 1.800E-4 1.018621205E+00 1.021379178E+00 1.008755023E+00 1.010667339E+00
1.468000E+10 1.778E+15 336 1.800E-4 1.019364966E+00 1.021326602E+00 1.009279911E+00 1.010669391E+00
2.154000E+10 1.778E+15 336 1.800E-4 1.019873932E+00 1.021250224E+00 1.009680435E+00 1.010672484E+00
3.162000E+10 1.778E+15 336 1.800E-4 1.020184224E+00 1.021139803E+00 1.009977944E+00 1.010677156E+00
4.642000E+10 1.778E+15 336 1.800E-4 1.020323205E+00 1.020981284E+00 1.010195836E+00 1.010684244E+00
6.813000E+10 1.778E+15 336 1.800E-4 1.020305898E+00 1.020756060E+00 1.010355877E+00 1.010695305E+00
1.000000E+11 1.778E+15 336 1.800E-4 1.020134771E+00 1.020440864E+00 1.010477056E+00 1.010712061E+00
1.468000E+11 1.778E+15 336 1.800E-4 1.019802477E+00 1.020009401E+00 1.010575833E+00 1.010738540E+00
2.154000E+11 1.778E+15 336 1.800E-4 1.019298513E+00 1.019437575E+00 1.010667693E+00 1.010780536E+00
3.162000E+11 1.778E+15 336 1.800E-4 1.018621899E+00 1.018714828E+00 1.010769710E+00 1.010848319E+00
4.642000E+11 1.778E+15 336 1.800E-4 1.017801438E+00 1.017863284E+00 1.010904162E+00 1.010959356E+00
6.813000E+11 1.778E+15 336 1.800E-4 1.016920691E+00 1.016961873E+00 1.011103482E+00 1.011142724E+00
1.000000E+12 1.778E+15 336 1.800E-4 1.016134871E+00 1.016162588E+00 1.028634176E+00 1.028610342E+00
1.468000E+12 1.778E+15 336 1.800E-4 1.015658109E+00 1.015677280E+00 1.050988187E+00 1.050981975E+00
2.154000E+12 1.778E+15 336 1.800E-4 1.015707203E+00 1.015721109E+00 1.073949370E+00 1.073955502E+00
3.162000E+12 1.778E+15 336 1.800E-4 1.016427233E+00 1.016437969E+00 1.094967558E+00 1.094981506E+00
4.642000E+12 1.778E+15 336 1.800E-4 1.017855999E+00 1.017864825E+00 1.112108009E+00 1.112125869E+00
6.813000E+12 1.778E+15 336 1.800E-4 1.019956019E+00 1.019963650E+00 1.124871007E+00 1.124889897E+00
1.000000E+13 1.778E+15 336 1.800E-4 1.022679923E+00 1.022686747E+00 1.133977137E+00 1.133995280E+00
1.000000E+10 1.778E+16 293 1.800E-4 1.242712904E+00 1.260767777E+00 1.206502496E+00 1.215370074E+00
1.468000E+10 1.778E+16 293 1.800E-4 1.246570217E+00 1.260834022E+00 1.208985539E+00 1.215487292E+00
2.154000E+10 1.778E+16 293 1.800E-4 1.249910541E+00 1.260930763E+00 1.210948973E+00 1.215657427E+00
3.162000E+10 1.778E+16 293 1.800E-4 1.252746171E+00 1.261071865E+00 1.212527907E+00 1.215903354E+00
4.642000E+10 1.778E+16 293 1.800E-4 1.255110904E+00 1.261277196E+00 1.213852879E+00 1.216256580E+00
6.813000E+10 1.778E+16 293 1.800E-4 1.257078539E+00 1.261574897E+00 1.215051945E+00 1.216759347E+00
1.000000E+11 1.778E+16 293 1.800E-4 1.258759401E+00 1.262004206E+00 1.216250637E+00 1.217466126E+00
1.468000E+11 1.778E+16 293 1.800E-4 1.260288220E+00 1.262618586E+00 1.217571598E+00 1.218443422E+00
2.154000E+11 1.778E+16 293 1.800E-4 1.261813390E+00 1.263488439E+00 1.219132696E+00 1.219766431E+00
3.162000E+11 1.778E+16 293 1.800E-4 1.263490179E+00 1.264702050E+00 1.221041829E+00 1.221511555E+00
4.642000E+11 1.778E+16 293 1.800E-4 1.265475083E+00 1.266362449E+00 1.223387958E+00 1.223744942E+00
6.813000E+11 1.778E+16 293 1.800E-4 1.267916583E+00 1.268577453E+00 1.226230365E+00 1.226509514E+00
1.000000E+12 1.778E+16 293 1.800E-4 1.270938859E+00 1.271441300E+00 1.229590435E+00 1.229815053E+00
1.468000E+12 1.778E+16 293 1.800E-4 1.274619561E+00 1.275010096E+00 1.233451195E+00 1.233636492E+00
2.154000E+12 1.778E+16 293 1.800E-4 1.278969747E+00 1.279279699E+00 1.237767780E+00 1.237923507E+00
3.162000E+12 1.778E+16 293 1.800E-4 1.283928817E+00 1.284179061E+00 1.242485736E+00 1.242618138E+00
4.642000E+12 1.778E+16 293 1.800E-4 1.289383011E+00 1.289587472E+00 1.247557136E+00 1.247670324E+00
6.813000E+12 1.778E+16 293 1.800E-4 1.295200883E+00 1.295369054E+00 1.252945437E+00 1.253042280E+00
1.000000E+13 1.778E+16 293 1.800E-4 1.301265520E+00 1.301404150E+00 1.258619941E+00 1.258702594E+00
1.000000E+10 1.778E+16 303 1.800E-4 1.247824308E+00 1.264393508E+00 1.210533281E+00 1.221053147E+00
1.468000E+10 1.778E+16 303 1.800E-4 1.251819528E+00 1.264449217E+00 1.213619027E+00 1.221159917E+00
2.154000E+10 1.778E+16 303 1.800E-4 1.255037447E+00 1.264530574E+00 1.215956995E+00 1.221314830E+00
3.162000E+10 1.778E+16 303 1.800E-4 1.257623428E+00 1.264649179E+00 1.217760786E+00 1.221538493E+00
4.642000E+10 1.778E+16 303 1.800E-4 1.259697656E+00 1.264821593E+00 1.219210731E+00 1.221859138E+00
6.813000E+10 1.778E+16 303 1.800E-4 1.261378791E+00 1.265071186E+00 1.220463470E+00 1.222314241E+00
1.000000E+11 1.778E+16 303 1.800E-4 1.262791115E+00 1.265430338E+00 1.221658248E+00 1.222951378E+00
1.468000E+11 1.778E+16 303 1.800E-4 1.264063234E+00 1.265942818E+00 1.222920503E+00 1.223827151E+00
2.154000E+11 1.778E+16 303 1.800E-4 1.265325416E+00 1.266665683E+00 1.224362198E+00 1.225003005E+00
3.162000E+11 1.778E+16 303 1.800E-4 1.266707772E+00 1.267669718E+00 1.226078030E+00 1.226537214E+00
4.642000E+11 1.778E+16 303 1.800E-4 1.268337951E+00 1.269036771E+00 1.228138689E+00 1.228474518E+00
6.813000E+11 1.778E+16 303 1.800E-4 1.270335751E+00 1.270852496E+00 1.230584808E+00 1.230837147E+00
1.000000E+12 1.778E+16 303 1.800E-4 1.272802996E+00 1.273193853E+00 1.233426009E+00 1.233621714E+00
1.468000E+12 1.778E+16 303 1.800E-4 1.275809660E+00 1.276112980E+00 1.236647055E+00 1.236803835E+00
2.154000E+12 1.778E+16 303 1.800E-4 1.279380822E+00 1.279622333E+00 1.240221538E+00 1.240351143E+00
3.162000E+12 1.778E+16 303 1.800E-4 1.283491866E+00 1.283688507E+00 1.244114782E+00 1.244223918E+00
4.642000E+12 1.778E+16 303 1.800E-4 1.288078146E+00 1.288240951E+00 1.248311562E+00 1.248404809E+00
6.813000E+12 1.778E+16 303 1.800E-4 1.293057310E+00 1.293193508E+00 1.252808541E+00 1.252888905E+00
1.000000E+13 1.778E+16 303 1.800E-4 1.298352126E+00 1.298466609E+00 1.257598451E+00 1.257667877E+00
1.000000E+10 1.778E+16 336 1.800E-4 1.228544767E+00 1.259473577E+00 1.200762631E+00 1.229841331E+00
1.468000E+10 1.778E+16 336 1.800E-4 1.237704148E+00 1.259696931E+00 1.209305112E+00 1.229999035E+00
2.154000E+10 1.778E+16 336 1.800E-4 1.244562529E+00 1.260020757E+00 1.215684188E+00 1.230228251E+00
3.162000E+10 1.778E+16 336 1.800E-4 1.249719019E+00 1.260487556E+00 1.220433903E+00 1.230559865E+00
4.642000E+10 1.778E+16 336 1.800E-4 1.253705426E+00 1.261155015E+00 1.224036518E+00 1.231036589E+00
6.813000E+10 1.778E+16 336 1.800E-4 1.256972827E+00 1.262098334E+00 1.226902546E+00 1.231715592E+00
1.000000E+11 1.778E+16 336 1.800E-4 1.259898468E+00 1.263409811E+00 1.229374787E+00 1.232670146E+00
1.468000E+11 1.778E+16 336 1.800E-4 1.262794417E+00 1.265192032E+00 1.231739279E+00 1.233987778E+00
2.154000E+11 1.778E+16 336 1.800E-4 1.265907166E+00 1.267540614E+00 1.234232462E+00 1.235762374E+00
3.162000E+11 1.778E+16 336 1.800E-4 1.269402286E+00 1.270514182E+00 1.237037162E+00 1.238075930E+00
4.642000E+11 1.778E+16 336 1.800E-4 1.273340161E+00 1.274097910E+00 1.240266388E+00 1.240970896E+00
6.813000E+11 1.778E+16 336 1.800E-4 1.277662073E+00 1.278180575E+00 1.243941670E+00 1.244419979E+00
1.000000E+12 1.778E+16 336 1.800E-4 1.282212589E+00 1.282570176E+00 1.247984373E+00 1.248310611E+00
1.468000E+12 1.778E+16 336 1.800E-4 1.286803563E+00 1.287053220E+00 1.252236647E+00 1.252461380E+00
2.154000E+12 1.778E+16 336 1.800E-4 1.291285073E+00 1.291462466E+00 1.256513990E+00 1.256671373E+00
3.162000E+12 1.778E+16 336 1.800E-4 1.295579845E+00 1.295708862E+00 1.260665677E+00 1.260778438E+00
4.642000E+12 1.778E+16 336 1.800E-4 1.299674250E+00 1.299770759E+00 1.264612272E+00 1.264695348E+00
6.813000E+12 1.778E+16 336 1.800E-4 1.303594344E+00 1.303668795E+00 1.268347603E+00 1.268410673E+00
1.000000E+13 1.778E+16 336 1.800E-4 1.307388181E+00 1.307447378E+00 1.271916150E+00 1.271965464E+00
1.000000E+10 3.162E+15 336 1.800E-4 1.009387777E+00 1.011353019E+00 1.145717364E+00 1.151561301E+00
1.468000E+10 3.162E+15 336 1.800E-4 1.009917071E+00 1.011341817E+00 1.147751213E+00 1.151785178E+00
2.154000E+10 3.162E+15 336 1.800E-4 1.010310493E+00 1.011325714E+00 1.149335311E+00 1.152111521E+00
3.162000E+10 3.162E+15 336 1.800E-4 1.010588571E+00 1.011302798E+00 1.150677593E+00 1.152585745E+00
4.642000E+10 3.162E+15 336 1.800E-4 1.010772744E+00 1.011270677E+00 1.151959911E+00 1.153271635E+00
6.813000E+10 3.162E+15 336 1.800E-4 1.010881641E+00 1.011226670E+00 1.153353833E+00 1.154256974E+00
1.000000E+11 3.162E+15 336 1.800E-4 1.010930270E+00 1.011168487E+00 1.155034910E+00 1.155658686E+00
1.468000E+11 3.162E+15 336 1.800E-4 1.010931589E+00 1.011095855E+00 1.157191708E+00 1.157624777E+00
2.154000E+11 3.162E+15 336 1.800E-4 1.010900363E+00 1.011013798E+00 1.160024586E+00 1.160327609E+00
3.162000E+11 3.162E+15 336 1.800E-4 1.010859545E+00 1.010938284E+00 1.163725303E+00 1.163939741E+00
4.642000E+11 3.162E+15 336 1.800E-4 1.010848894E+00 1.010904141E+00 1.168428841E+00 1.168582936E+00
6.813000E+11 3.162E+15 336 1.800E-4 1.010933384E+00 1.010972892E+00 1.174136626E+00 1.174249582E+00
1.000000E+12 3.162E+15 336 1.800E-4 1.011205763E+00 1.011234874E+00 1.180637792E+00 1.180722513E+00
1.468000E+12 3.162E+15 336 1.800E-4 1.024041896E+00 1.023992953E+00 1.187491522E+00 1.187556554E+00
2.154000E+12 3.162E+15 336 1.800E-4 1.063175732E+00 1.063156747E+00 1.194136840E+00 1.194187741E+00
3.162000E+12 3.162E+15 336 1.800E-4 1.094636047E+00 1.094634445E+00 1.200109268E+00 1.200149682E+00
4.642000E+12 3.162E+15 336 1.800E-4 1.118737026E+00 1.118743859E+00 1.205203850E+00 1.205236277E+00
6.813000E+12 3.162E+15 336 1.800E-4 1.137351113E+00 1.137361159E+00 1.209473002E+00 1.209499249E+00
1.000000E+13 3.162E+15 336 1.800E-4 1.152276013E+00 1.152286669E+00 1.213092530E+00 1.213114015E+00
1.000000E+10 3.162E+16 303 1.800E-4 1.253417932E+00 1.278677349E+00 1.207348018E+00 1.220550621E+00
1.468000E+10 3.162E+16 303 1.800E-4 1.258802195E+00 1.278744586E+00 1.211339272E+00 1.220758456E+00
2.154000E+10 3.162E+16 303 1.800E-4 1.263252203E+00 1.278842766E+00 1.214391107E+00 1.221056789E+00
3.162000E+10 3.162E+16 303 1.800E-4 1.266975061E+00 1.278985864E+00 1.216796286E+00 1.221481040E+00
4.642000E+10 3.162E+16 303 1.800E-4 1.270097308E+00 1.279193829E+00 1.218800259E+00 1.222076443E+00
6.813000E+10 3.162E+16 303 1.800E-4 1.272718476E+00 1.279494759E+00 1.220611400E+00 1.222897251E+00
1.000000E+11 3.162E+16 303 1.800E-4 1.274947618E+00 1.279927520E+00 1.222405912E+00 1.224002815E+00
1.468000E+11 3.162E+16 303 1.800E-4 1.276916905E+00 1.280544447E+00 1.224326930E+00 1.225449315E+00
2.154000E+11 3.162E+16 303 1.800E-4 1.278779170E+00 1.281413409E+00 1.226480040E+00 1.227278679E+00
3.162000E+11 3.162E+16 303 1.800E-4 1.280698878E+00 1.282617772E+00 1.228928782E+00 1.229508434E+00
4.642000E+11 3.162E+16 303 1.800E-4 1.282841245E+00 1.284252261E+00 1.231696167E+00 1.232128441E+00
6.813000E+11 3.162E+16 303 1.800E-4 1.285359261E+00 1.286412717E+00 1.234774684E+00 1.235107637E+00
1.000000E+12 3.162E+16 303 1.800E-4 1.288377143E+00 1.289179264E+00 1.238142315E+00 1.238407400E+00
1.468000E+12 3.162E+16 303 1.800E-4 1.291971727E+00 1.292595943E+00 1.241778295E+00 1.241995646E+00
2.154000E+12 3.162E+16 303 1.800E-4 1.296158459E+00 1.296654530E+00 1.245673651E+00 1.245855996E+00
3.162000E+12 3.162E+16 303 1.800E-4 1.300891480E+00 1.301292655E+00 1.249833721E+00 1.249989110E+00
4.642000E+12 3.162E+16 303 1.800E-4 1.306082600E+00 1.306411089E+00 1.254272869E+00 1.254406508E+00
6.813000E+12 3.162E+16 303 1.800E-4 1.311631544E+00 1.311902480E+00 1.259005538E+00 1.259120934E+00
1.000000E+13 3.162E+16 303 1.800E-4 1.317450236E+00 1.317674358E+00 1.264037359E+00 1.264136823E+00
1.000000E+10 3.162E+16 336 1.800E-4 1.240614721E+00 1.291690951E+00 1.229221747E+00 1.281599585E+00
1.468000E+10 3.162E+16 336 1.800E-4 1.254714608E+00 1.291821006E+00 1.243838074E+00 1.281870954E+00
2.154000E+10 3.162E+16 336 1.800E-4 1.265456781E+00 1.292009848E+00 1.255116483E+00 1.282261760E+00
3.162000E+10 3.162E+16 336 1.800E-4 1.273506185E+00 1.292282691E+00 1.263707422E+00 1.282819861E+00
4.642000E+10 3.162E+16 336 1.800E-4 1.279524043E+00 1.292674136E+00 1.270297434E+00 1.283607354E+00
6.813000E+10 3.162E+16 336 1.800E-4 1.284094244E+00 1.293230136E+00 1.275514930E+00 1.284700105E+00
1.000000E+11 3.162E+16 336 1.800E-4 1.287704787E+00 1.294008772E+00 1.279892393E+00 1.286182438E+00
1.468000E+11 3.162E+16 336 1.800E-4 1.290753273E+00 1.295078415E+00 1.283854575E+00 1.288134022E+00
2.154000E+11 3.162E+16 336 1.800E-4 1.293556520E+00 1.296510463E+00 1.287712032E+00 1.290608478E+00
3.162000E+11 3.162E+16 336 1.800E-4 1.296354345E+00 1.298365584E+00 1.291654497E+00 1.293608580E+00
4.642000E+11 3.162E+16 336 1.800E-4 1.299306564E+00 1.300674759E+00 1.295752527E+00 1.297070794E+00
6.813000E+11 3.162E+16 336 1.800E-4 1.302489241E+00 1.303422419E+00 1.299978323E+00 1.300871940E+00
1.000000E+12 3.162E+16 336 1.800E-4 1.305901528E+00 1.306542958E+00 1.304247188E+00 1.304859921E+00
1.468000E+12 3.162E+16 336 1.800E-4 1.309488917E+00 1.309936310E+00 1.308465273E+00 1.308893625E+00
2.154000E+12 3.162E+16 336 1.800E-4 1.313176873E+00 1.313496001E+00 1.312565784E+00 1.312873412E+00
3.162000E+12 3.162E+16 336 1.800E-4 1.316901088E+00 1.317135492E+00 1.316525538E+00 1.316753669E+00
4.642000E+12 3.162E+16 336 1.800E-4 1.320625228E+00 1.320803248E+00 1.320363551E+00 1.320538498E+00
6.813000E+12 3.162E+16 336 1.800E-4 1.324345822E+00 1.324485565E+00 1.324128257E+00 1.324266683E+00
1.000000E+13 3.162E+16 336 1.800E-4 1.328086961E+00 1.328199916E+00 1.327881088E+00 1.327993576E+00
1.000000E+10 5.623E+15 303 1.800E-4 1.231619043E+00 1.238013473E+00 1.206766578E+00 1.213411406E+00
1.468000E+10 5.623E+15 303 1.800E-4 1.233502696E+00 1.238067306E+00 1.208683835E+00 1.213448966E+00
2.154000E+10 5.623E+15 303 1.800E-4 1.234919632E+00 1.238145763E+00 1.210123695E+00 1.213503874E+00
3.162000E+10 5.623E+15 303 1.800E-4 1.235997904E+00 1.238259802E+00 1.211207400E+00 1.213584022E+00
4.642000E+10 5.623E+15 303 1.800E-4 1.236848099E+00 1.238424843E+00 1.212040469E+00 1.213700765E+00
6.813000E+10 5.623E+15 303 1.800E-4 1.237566859E+00 1.238662218E+00 1.212714902E+00 1.213870221E+00
1.000000E+11 5.623E+15 303 1.800E-4 1.238240577E+00 1.239000722E+00 1.213325697E+00 1.214176426E+00
1.468000E+11 5.623E+15 303 1.800E-4 1.238949444E+00 1.239477725E+00 1.213930269E+00 1.214519725E+00
2.154000E+11 5.623E+15 303 1.800E-4 1.239770648E+00 1.240139381E+00 1.214599123E+00 1.215008325E+00
3.162000E+11 5.623E+15 303 1.800E-4 1.240779439E+00 1.241038820E+00 1.215404466E+00 1.215689506E+00
4.642000E+11 5.623E+15 303 1.800E-4 1.242047269E+00 1.242231962E+00 1.216439298E+00 1.216640821E+00
6.813000E+11 5.623E+15 303 1.800E-4 1.243637561E+00 1.243771372E+00 1.217776522E+00 1.217921165E+00
1.000000E+12 5.623E+15 303 1.800E-4 1.245600959E+00 1.245700171E+00 1.219510974E+00 1.219617915E+00
1.468000E+12 5.623E+15 303 1.800E-4 1.247971900E+00 1.248047555E+00 1.221682325E+00 1.221763371E+00
2.154000E+12 5.623E+15 303 1.800E-4 1.250766030E+00 1.250825534E+00 1.224327470E+00 1.224390640E+00
3.162000E+12 5.623E+15 303 1.800E-4 1.253977706E+00 1.254025939E+00 1.227463406E+00 1.227514570E+00
4.642000E+12 5.623E+15 303 1.800E-4 1.257580005E+00 1.257620114E+00 1.231050219E+00 1.231092782E+00
6.813000E+12 5.623E+15 303 1.800E-4 1.261531583E+00 1.261565556E+00 1.235040941E+00 1.235077050E+00
1.000000E+13 5.623E+15 303 1.800E-4 1.265788988E+00 1.265818085E+00 1.239386611E+00 1.239417615E+00
1.000000E+10 5.623E+15 336 1.800E-4 1.048159650E+00 1.047821047E+00 1.197521625E+00 1.211204152E+00
1.468000E+10 5.623E+15 336 1.800E-4 1.049297306E+00 1.048923779E+00 1.201728821E+00 1.211294641E+00
2.154000E+10 5.623E+15 336 1.800E-4 1.050858399E+00 1.050526146E+00 1.204785103E+00 1.211426503E+00
3.162000E+10 5.623E+15 336 1.800E-4 1.053108863E+00 1.052843675E+00 1.207029958E+00 1.211617977E+00
4.642000E+10 5.623E+15 336 1.800E-4 1.056370176E+00 1.056172637E+00 1.208735986E+00 1.211894695E+00
6.813000E+10 5.623E+15 336 1.800E-4 1.061046223E+00 1.060906882E+00 1.210121788E+00 1.212291759E+00
1.000000E+11 5.623E+15 336 1.800E-4 1.067635213E+00 1.067542391E+00 1.211366739E+00 1.212855919E+00
1.468000E+11 5.623E+15 336 1.800E-4 1.076705947E+00 1.076649185E+00 1.212624247E+00 1.213646169E+00
2.154000E+11 5.623E+15 336 1.800E-4 1.088806041E+00 1.088777114E+00 1.214029768E+00 1.214731776E+00
3.162000E+11 5.623E+15 336 1.800E-4 1.104266178E+00 1.104258956E+00 1.215701060E+00 1.216184320E+00
4.642000E+11 5.623E+15 336 1.800E-4 1.122901605E+00 1.122911393E+00 1.217728779E+00 1.218062643E+00
6.813000E+11 5.623E+15 336 1.800E-4 1.143729131E+00 1.143751735E+00 1.220159687E+00 1.220391543E+00
1.000000E+12 5.623E+15 336 1.800E-4 1.164975494E+00 1.165006588E+00 1.222980910E+00 1.223143131E+00
1.468000E+12 5.623E+15 336 1.800E-4 1.184618338E+00 1.184653337E+00 1.226118889E+00 1.226233517E+00
2.154000E+12 5.623E+15 336 1.800E-4 1.201245075E+00 1.201279800E+00 1.229459756E+00 1.229541797E+00
3.162000E+12 5.623E+15 336 1.800E-4 1.214548393E+00 1.214579976E+00 1.232881057E+00 1.232940791E+00
4.642000E+12 5.623E+15 336 1.800E-4 1.225075842E+00 1.225102968E+00 1.236277403E+00 1.236321823E+00
6.813000E+12 5.623E+15 336 1.800E-4 1.233622413E+00 1.233645047E+00 1.239574242E+00 1.239608102E+00
1.000000E+13 5.623E+15 336 1.800E-4 1.240813429E+00 1.240832141E+00 1.242735552E+00 1.242762074E+00
1.000000E+10 5.623E+16 336 1.800E-4 1.237200376E+00 1.315030185E+00 1.174826981E+00 1.225526847E+00
1.468000E+10 5.623E+16 336 1.800E-4 1.257153658E+00 1.315131656E+00 1.188998956E+00 1.226179457E+00
2.154000E+10 5.623E+16 336 1.800E-4 1.272906407E+00 1.315279218E+00 1.200425492E+00 1.227110583E+00
3.162000E+10 5.623E+16 336 1.800E-4 1.284977799E+00 1.315492792E+00 1.209595592E+00 1.228422834E+00
4.642000E+10 5.623E+16 336 1.800E-4 1.294080160E+00 1.315800074E+00 1.217137036E+00 1.230240399E+00
6.813000E+10 5.623E+16 336 1.800E-4 1.300929833E+00 1.316238251E+00 1.223679808E+00 1.232698714E+00
1.000000E+11 5.623E+16 336 1.800E-4 1.306159085E+00 1.316855440E+00 1.229770256E+00 1.235920040E+00
1.468000E+11 5.623E+16 336 1.800E-4 1.310293556E+00 1.317710165E+00 1.235813572E+00 1.239973557E+00
2.154000E+11 5.623E+16 336 1.800E-4 1.313757895E+00 1.318867466E+00 1.242032715E+00 1.244828671E+00
3.162000E+11 5.623E+16 336 1.800E-4 1.316885336E+00 1.320389736E+00 1.248453739E+00 1.250325454E+00
4.642000E+11 5.623E+16 336 1.800E-4 1.319922546E+00 1.322322624E+00 1.254938266E+00 1.256191227E+00
6.813000E+11 5.623E+16 336 1.800E-4 1.323030610E+00 1.324679841E+00 1.261266201E+00 1.262109568E+00
1.000000E+12 5.623E+16 336 1.800E-4 1.326289800E+00 1.327434536E+00 1.267235594E+00 1.267810049E+00
1.468000E+12 5.623E+16 336 1.800E-4 1.329715246E+00 1.330524507E+00 1.272730835E+00 1.273129266E+00
2.154000E+12 5.623E+16 336 1.800E-4 1.333283469E+00 1.333870867E+00 1.277735510E+00 1.278018271E+00
3.162000E+12 5.623E+16 336 1.800E-4 1.336961457E+00 1.337401669E+00 1.282304884E+00 1.282510943E+00
4.642000E+12 5.623E+16 336 1.800E-4 1.340728538E+00 1.341069553E+00 1.286529098E+00 1.286683587E+00
6.813000E+12 5.623E+16 336 1.800E-4 1.344585720E+00 1.344857913E+00 1.290507110E+00 1.290626310E+00
1.000000E+13 5.623E+16 336 1.800E-4 1.348553433E+00 1.348775982E+00 1.294338856E+00 1.294455401E+00
1.000000E+10 1.000E+15 303 2.100E-4 1.094610691E+00 1.094675533E+00 1.187808621E+00 1.190073892E+00
1.468000E+10 1.000E+15 303 2.100E-4 1.095476066E+00 1.095514842E+00 1.188526478E+00 1.190103354E+00
2.154000E+10 1.000E+15 303 2.100E-4 1.096705107E+00 1.096729459E+00 1.189054678E+00 1.190146396E+00
3.162000E+10 1.000E+15 303 2.100E-4 1.098459552E+00 1.098475750E+00 1.189456154E+00 1.190209165E+00
4.642000E+10 1.000E+15 303 2.100E-4 1.100951208E+00 1.100962721E+00 1.189782223E+00 1.190300452E+00
6.813000E+10 1.000E+15 303 2.100E-4 1.104447310E+00 1.104456123E+00 1.190076328E+00 1.190432656E+00
1.000000E+11 1.000E+15 303 2.100E-4 1.109260001E+00 1.109267317E+00 1.190377878E+00 1.190622976E+00
1.468000E+11 1.000E+15 303 2.100E-4 1.115703658E+00 1.115710229E+00 1.190725794E+00 1.190894681E+00
2.154000E+11 1.000E+15 303 2.100E-4 1.124000994E+00 1.124007329E+00 1.191187030E+00 1.191306191E+00
3.162000E+11 1.000E+15 303 2.100E-4 1.134133234E+00 1.134139642E+00 1.191751701E+00 1.191833961E+00
4.642000E+11 1.000E+15 303 2.100E-4 1.145679576E+00 1.145686186E+00 1.192493468E+00 1.192550989E+00
6.813000E+11 1.000E+15 303 2.100E-4 1.157771166E+00 1.157777929E+00 1.193460744E+00 1.193501424E+00
1.000000E+12 1.000E+15 303 2.100E-4 1.169302821E+00 1.169309542E+00 1.194711478E+00 1.194740802E+00
1.468000E+12 1.000E+15 303 2.100E-4 1.179372901E+00 1.179379307E+00 1.196254419E+00 1.196275956E+00
2.154000E+12 1.000E+15 303 2.100E-4 1.187646496E+00 1.187652369E+00 1.198144477E+00 1.198160764E+00
3.162000E+12 1.000E+15 303 2.100E-4 1.194343810E+00 1.194349028E+00 1.200365195E+00 1.200377854E+00
4.642000E+12 1.000E+15 303 2.100E-4 1.199929445E+00 1.199934016E+00 1.202963602E+00 1.202973785E+00
6.813000E+12 1.000E+15 303 2.100E-4 1.204815082E+00 1.204819071E+00 1.205913871E+00 1.205922298E+00
1.000000E+13 1.000E+15 303 2.100E-4 1.209255652E+00 1.209259139E+00 1.209188812E+00 1.209195947E+00
1.468000E+10 1.000E+15 314 2.100E-4 1.013744870E+00 1.014368694E+00 1.154035162E+00 1.155225911E+00
4.642000E+10 1.000E+15 314 2.100E-4 1.014086105E+00 1.014290802E+00 1.155777174E+00 1.156161141E+00
6.813000E+10 1.000E+15 314 2.100E-4 1.014105089E+00 1.014245722E+00 1.156518391E+00 1.156781951E+00
1.468000E+11 1.000E+15 314 2.100E-4 1.014064809E+00 1.014131459E+00 1.158784120E+00 1.158909376E+00
4.642000E+11 1.000E+15 314 2.100E-4 1.014183422E+00 1.014206513E+00 1.165857553E+00 1.165901017E+00
6.813000E+11 1.000E+15 314 2.100E-4 1.014526135E+00 1.014543064E+00 1.169536624E+00 1.169568163E+00
