N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.778E+16 290 1.900E-4 1.204162986E+00 1.212393358E+00
1.468000E+10 1.778E+16 290 1.900E-4 1.206492211E+00 1.212533145E+00
2.154000E+10 1.778E+16 290 1.900E-4 1.208356866E+00 1.212735710E+00
3.162000E+10 1.778E+16 290 1.900E-4 1.209884217E+00 1.213027841E+00
4.642000E+10 1.778E+16 290 1.900E-4 1.211202013E+00 1.213446113E+00
6.813000E+10 1.778E+16 290 1.900E-4 1.212438537E+00 1.214038922E+00
1.000000E+11 1.778E+16 290 1.900E-4 1.213721365E+00 1.214867524E+00
1.468000E+11 1.778E+16 290 1.900E-4 1.215175732E+00 1.216004815E+00
2.154000E+11 1.778E+16 290 1.900E-4 1.216920893E+00 1.217530352E+00
3.162000E+11 1.778E+16 290 1.900E-4 1.219062828E+00 1.219520816E+00
4.642000E+11 1.778E+16 290 1.900E-4 1.221683460E+00 1.222036892E+00
6.813000E+11 1.778E+16 290 1.900E-4 1.224829390E+00 1.225109984E+00
1.000000E+12 1.778E+16 290 1.900E-4 1.228510875E+00 1.228739903E+00
1.468000E+12 1.778E+16 290 1.900E-4 1.232680386E+00 1.232870880E+00
2.154000E+12 1.778E+16 290 1.900E-4 1.237290695E+00 1.237451713E+00
3.162000E+12 1.778E+16 290 1.900E-4 1.242280351E+00 1.242417469E+00
4.642000E+12 1.778E+16 290 1.900E-4 1.247610473E+00 1.247727518E+00
6.813000E+12 1.778E+16 290 1.900E-4 1.253245077E+00 1.253344901E+00
1.000000E+13 1.778E+16 290 1.900E-4 1.259146231E+00 1.259231043E+00
