fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
001_303 001_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.385421512E-15 1.000000000E+20 1.202724590E+00 7.754251078E-16 3.944193067E-03 
001_303_SRH 001_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.716932673E-15 1.000000000E+20 1.208413470E+00 7.645685878E-16 5.362791862E-03 
002_303 002_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.176193031E-15 1.000000000E+20 1.204463606E+00 1.132810254E-15 4.325885220E-03 
002_303_SRH 002_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.509151504E-15 1.000000000E+20 1.208481748E+00 1.122077740E-15 5.384083803E-03 
003_303 003_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.324848968E-15 1.000000000E+20 1.205743269E+00 1.656862597E-15 4.636276519E-03 
003_303_SRH 003_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.659623635E-15 1.000000000E+20 1.208591916E+00 1.646660256E-15 5.415408800E-03 
004_303 004_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.984561878E-15 1.000000000E+20 1.206735951E+00 2.426356475E-15 4.900578137E-03 
004_303_SRH 004_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.322267588E-15 1.000000000E+20 1.208740397E+00 2.416262353E-15 5.460461624E-03 
005_303 005_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 8.366710709E-15 1.000000000E+20 1.207554726E+00 3.555092452E-15 5.126686601E-03 
005_303_SRH 005_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.708511328E-15 1.000000000E+20 1.208951112E+00 3.545113770E-15 5.526543931E-03 
006_303 006_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.175234667E-14 1.000000000E+20 1.208282108E+00 5.210298972E-15 5.337682056E-03 
006_303_SRH 006_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.109988553E-14 1.000000000E+20 1.209252493E+00 5.200459618E-15 5.622745751E-03 
007_303 007_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.649903542E-14 1.000000000E+20 1.209005811E+00 7.636655776E-15 5.558056326E-03 
007_303_SRH 007_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.585451669E-14 1.000000000E+20 1.209680571E+00 7.626969012E-15 5.761816392E-03 
008_303 008_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.303185619E-14 1.000000000E+20 1.209808605E+00 1.119190646E-14 5.815386921E-03 
008_303_SRH 008_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.239806744E-14 1.000000000E+20 1.210277913E+00 1.118245744E-14 5.962809810E-03 
009_303 009_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.180710683E-14 1.000000000E+20 1.210771975E+00 1.639885753E-14 6.141506617E-03 
009_303_SRH 009_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 3.118740274E-14 1.000000000E+20 1.211100163E+00 1.638973106E-14 6.249950269E-03 
010_303 010_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.324202861E-14 1.000000000E+20 1.211975422E+00 2.402156684E-14 6.573629789E-03 
010_303_SRH 010_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 4.264007375E-14 1.000000000E+20 1.212207156E+00 2.401287246E-14 6.655244326E-03 
011_303 011_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.762466025E-14 1.000000000E+20 1.213491054E+00 3.517777466E-14 7.154838773E-03 
011_303_SRH 011_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 5.704394528E-14 1.000000000E+20 1.213657188E+00 3.516964739E-14 7.218034323E-03 
012_303 012_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.505250573E-14 1.000000000E+20 1.215375394E+00 5.150588284E-14 7.932365162E-03 
012_303_SRH 012_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 7.449567969E-14 1.000000000E+20 1.215497135E+00 5.149848393E-14 7.982906445E-03 
013_303 013_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.546818674E-14 1.000000000E+20 1.217661382E+00 7.541367937E-14 8.952882549E-03 
013_303_SRH 013_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 9.493641167E-14 1.000000000E+20 1.217753172E+00 7.540720433E-14 8.994665133E-03 
014_303 014_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.188212133E-13 1.000000000E+20 1.220369810E+00 1.104505702E-13 1.025299535E-02 
014_303_SRH 014_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.183138660E-13 1.000000000E+20 1.220441694E+00 1.104453324E-13 1.028854234E-02 
015_303 015_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.452795448E-13 1.000000000E+20 1.223454713E+00 1.618436025E-13 1.185960124E-02 
015_303_SRH 015_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.447943187E-13 1.000000000E+20 1.223512640E+00 1.618398799E-13 1.189062651E-02 
016_303 016_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.753726155E-13 1.000000000E+20 1.226917378E+00 2.373236146E-13 1.377274299E-02 
016_303_SRH 016_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 1.749062337E-13 1.000000000E+20 1.226965616E+00 2.373219581E-13 1.380022086E-02 
017_303 017_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.099499649E-13 1.000000000E+20 1.230707877E+00 3.482844067E-13 1.598574755E-02 
017_303_SRH 017_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.094988878E-13 1.000000000E+20 1.230748892E+00 3.482855014E-13 1.601028888E-02 
018_303 018_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.500305734E-13 1.000000000E+20 1.234802340E+00 5.115501666E-13 1.848447538E-02 
018_303_SRH 018_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.495916910E-13 1.000000000E+20 1.234837674E+00 5.115549738E-13 1.850643762E-02 
019_303 019_303.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.966399645E-13 1.000000000E+20 1.239188583E+00 7.519707503E-13 2.125611685E-02 
019_303_SRH 019_303_srh.dat 303 38.265 1.000000000E+00 0.000000000E+00 2.962109776E-13 1.000000000E+20 1.239219217E+00 7.519805811E-13 2.127571955E-02 
