N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 5.623E+16 320 1.900E-4 1.255625549E+00 1.305208373E+00
1.468000E+10 5.623E+16 320 1.900E-4 1.268217264E+00 1.305286691E+00
2.154000E+10 5.623E+16 320 1.900E-4 1.277842695E+00 1.305400765E+00
3.162000E+10 5.623E+16 320 1.900E-4 1.285178972E+00 1.305566382E+00
4.642000E+10 5.623E+16 320 1.900E-4 1.290810482E+00 1.305805645E+00
6.813000E+10 5.623E+16 320 1.900E-4 1.295199046E+00 1.306148948E+00
1.000000E+11 5.623E+16 320 1.900E-4 1.298703132E+00 1.306636790E+00
1.468000E+11 5.623E+16 320 1.900E-4 1.301611907E+00 1.307320937E+00
2.154000E+11 5.623E+16 320 1.900E-4 1.304172191E+00 1.308263730E+00
3.162000E+11 5.623E+16 320 1.900E-4 1.306600593E+00 1.309534179E+00
4.642000E+11 5.623E+16 320 1.900E-4 1.309083328E+00 1.311200058E+00
6.813000E+11 5.623E+16 320 1.900E-4 1.311769399E+00 1.313316891E+00
1.000000E+12 5.623E+16 320 1.900E-4 1.314763116E+00 1.315916927E+00
1.468000E+12 5.623E+16 320 1.900E-4 1.318120973E+00 1.319002459E+00
2.154000E+12 5.623E+16 320 1.900E-4 1.321855693E+00 1.322546630E+00
3.162000E+12 5.623E+16 320 1.900E-4 1.325948039E+00 1.326502354E+00
4.642000E+12 5.623E+16 320 1.900E-4 1.330363799E+00 1.330816720E+00
6.813000E+12 5.623E+16 320 1.900E-4 1.335069604E+00 1.335444352E+00
1.000000E+13 5.623E+16 320 1.900E-4 1.340040205E+00 1.340352543E+00
